# %ECSV 1.0
# ---
# datatype:
# - {name: Wavelength, unit: um, datatype: float64}
# - {name: rp/rs, datatype: float64}
# schema: astropy-2.0
Wavelength rp/rs
2.553715701754429 0.1550776023337893
2.5458460720325333 0.15511948431761016
2.5379626153663475 0.15517701018324687
2.530065331755872 0.155311061810552
2.522154221201107 0.15539509162842982
2.5142292837020523 0.15552413820544772
2.5062905192587084 0.15559215116522107
2.4983379278710744 0.15551474411725855
2.4903715095391514 0.155348388014674
2.4823912642629384 0.15514715455844913
2.474397192042436 0.1548998972030537
2.4663892928776434 0.15474937051865478
2.458367566768562 0.1546663017083188
2.4503320137151903 0.15464138350223722
2.4422826337175296 0.15465926459176282
2.434219426775579 0.15466063507707836
2.4261423928893384 0.15465573053059237
2.4180515320588087 0.15464726033510584
2.409946844283989 0.15460290924357795
2.4018283295648803 0.15465956821282026
2.3936959879014816 0.1547390278112387
2.385549819293794 0.15478907304237854
2.377389823741816 0.15477593507916113
2.3692160012455483 0.1547272735463693
2.3610283518049915 0.1546425286133517
2.3528268754201447 0.15463009135370773
2.344611572091009 0.154634636177555
2.336382441817583 0.1546563989464778
2.328139484599867 0.15464991445203582
2.319882700437862 0.1546548636964693
2.311612089331568 0.1546891741415132
2.303327651280984 0.1546899648909964
2.2950293862861093 0.15471444613607646
2.2867172943469463 0.1546760418168696
2.278391375463493 0.1545486683117839
2.2700516296357502 0.15443154814184665
2.261698056863718 0.15438427846157068
2.253330657147396 0.15436607444636175
2.244949430486785 0.15440862425277513
2.236554376881884 0.1544120577746291
2.2281454963326928 0.1543566706873788
2.2197227888392126 0.15433085383824552
2.211286254401443 0.15434086946897993
2.202835893019383 0.15431919458240864
2.194371704693034 0.15428998054794615
2.185893689422396 0.15433293885923316
2.1774018472074674 0.1543408825296872
2.168896178048249 0.15429176871822975
2.160376681944742 0.15422267760519626
2.151843358896945 0.15410451485189622
2.143296208904858 0.1540247020103042
2.134735231968482 0.1540366926989073
2.126160428087816 0.15405413761393266
2.11757179726286 0.15408702590905213
2.108969339493615 0.15410652664780877
2.1003530547800806 0.15410988922585403
2.091722943122256 0.15413076224647856
2.083079004520142 0.1541950090350495
2.074421238973738 0.1543300996227949
2.0657496464830456 0.15454736005813396
2.0570642270480626 0.15474050586541652
2.0483649806687905 0.15486005142265258
2.0396519073452284 0.15491196876138946
2.0309250070773768 0.15494165673497687
2.022184279865236 0.15496470239583174
2.013429725708805 0.15498406581946964
2.0046613446080848 0.15502353166356067
1.9958791365630744 0.15505255183080413
1.987083101573775 0.15504095889489333
1.9782732396401856 0.1550411600948948
1.969449550762307 0.15490754436682255
1.9606120349401384 0.1549265668708043
1.9517606921736808 0.1554165832869337
1.9517606921736808 0.1554165832869337
1.9433596137027163 0.15542484462468767
1.934958535231752 0.15543310552334794
1.9265574567607877 0.15544136598298447
1.9181563782898234 0.15544962600366727
1.9097552998188592 0.1554578855854663
1.901354221347895 0.15546614472845155
1.8929531428769306 0.1554744034326929
1.8845520644059663 0.15548266169826028
1.8761509859350018 0.1554909195252236
1.8677499074640376 0.1554991769136527
1.8593488289930733 0.1555074338636175
1.850947750522109 0.1555156903751878
1.8425466720511448 0.15552394644843343
1.8341455935801805 0.15553220208342416
1.8257445151092162 0.15554045728022983
1.817343436638252 0.15554871203892015
1.8089423581672874 0.15555696635956492
1.8005412796963232 0.15556522024223382
1.7921402012253589 0.15557347368699662
1.7837391227543946 0.15558172669392295
1.7753380442834303 0.1555899792630825
1.766936965812466 0.15559823139454493
1.7585358873415018 0.15560648308837988
1.7501348088705375 0.15561473434465697
1.7417337303995732 0.15562298516344578
1.7333326519286087 0.15563123554481592
1.7249315734576445 0.15563948548883694
1.7165304949866802 0.15564773499557835
1.708129416515716 0.15565598406510972
1.6997283380447517 0.15566423269750054
1.6913272595737874 0.15567248089282032
1.682926181102823 0.1556807286511385
1.6745251026318586 0.15568897597252454
1.6661240241608946 0.15569722285704785
1.65772294568993 0.1557054693047779
1.6493218672189658 0.15571371531578404
1.6409207887480015 0.15572196089013568
1.6325197102770372 0.15573020602790216
1.624118631806073 0.15573845072915282
1.6157175533351087 0.155746694993957
1.6073164748641444 0.15575493882238398
1.59891539639318 0.15576318221450305
1.5905143179222159 0.1557714251703835
1.5821132394512514 0.15577966769009458
1.573712160980287 0.1557879097737055
1.5653110825093228 0.15579615142128547
1.5569100040383586 0.1558043926329037
1.5485089255673943 0.15581263340862936
1.5401078470964298 0.15582087374853162
1.5317067686254657 0.1558291136526796
1.5233056901545012 0.15583735312114244
1.5149046116835372 0.15584559215398922
1.5065035332125727 0.15585383075128906
1.4981024547416084 0.155862068913111
1.4897013762706441 0.1558703066395241
1.4813002977996799 0.15587854393059736
1.4728992193287156 0.15588678078639986
1.464498140857751 0.15589501720700052
1.456097062386787 0.15590325319246837
1.4476959839158225 0.1559114887428723
1.4392949054448585 0.15591972385828134
1.430893826973894 0.15592795853876434
1.4224927485029297 0.15593619278439025
1.4140916700319655 0.15594442659522792
1.4056905915610012 0.15595265997134622
1.397289513090037 0.15596089291281404
1.3888884346190724 0.15596912541970012
1.3804873561481084 0.15597735749207337
1.3720862776771439 0.15598558913000252
1.3636851992061798 0.15599382033355638
1.3552841207352153 0.15600205110280368
1.346883042264251 0.1560102814378132
1.3384819637932868 0.15601851133865363
1.3300808853223225 0.15602674080539367
1.3216798068513582 0.156034969838102
1.3132787283803937 0.15604319843684733
1.3048776499094297 0.15605142660169827
1.2964765714384652 0.15605965433272342
1.288075492967501 0.15606788162999147
1.2796744144965366 0.15607610849357098
1.2712733360255724 0.1560843349235305
1.262872257554608 0.15609256091993862
1.2544711790836436 0.15610078648286388
1.2460701006126795 0.15610901161237478
1.237669022141715 0.15611723630853983
1.229267943670751 0.15612546057142754
1.2208668651997865 0.15613368440110637
1.2124657867288222 0.15614190779764475
1.204064708257858 0.15615013076111112
1.1956636297868937 0.15615835329157388
1.1872625513159294 0.15616657538910148
1.1788614728449651 0.15617479705376222
1.1704603943740008 0.15618301828562453
1.1620593159030363 0.1561912390847567
1.153658237432072 0.1561994594512271
1.1452571589611078 0.156207679385104
1.1368560804901435 0.1562158988864557
1.1284550020191793 0.15622411795535046
1.120053923548215 0.15623233659185656
1.1116528450772507 0.1562405547960422
1.1032517666062862 0.15624877256797565
1.0948506881353222 0.15625698990772505
1.0864496096643577 0.15626520681535858
1.0780485311933934 0.15627342329094446
1.0696474527224291 0.15628163933455075
1.0612463742514648 0.15628985494624567
1.0528452957805006 0.15629807012609725
1.0444442173095363 0.15630628487417364
1.036043138838572 0.15631449919054288
1.0276420603676075 0.15632271307527304
1.0192409818966435 0.15633092652843214
1.010839903425679 0.15633913955008819
1.0024388249547147 0.15634735214030923
0.9940377464837504 0.15635556429916322
0.9856366680127862 0.15636377602671814
0.9772355895418219 0.15637198732304192
0.9688345110708576 0.15638019818820248
0.9604334325998933 0.15638840862226774
0.952032354128929 0.15639661862530566
0.9436312756579647 0.156404828197384
0.9352301971870003 0.1564130373385707
0.926829118716036 0.1564212460489336
0.9184280402450717 0.15642945432854047
0.9100269617741075 0.15643766217745914
0.9016258833031432 0.15644586959575743
0.8932248048321789 0.15645407658350308
0.8848237263612145 0.15646228314076382
0.8764226478902503 0.15647048926760745
0.868021569419286 0.15647869496410163
0.8596204909483216 0.15648690023031409
0.8512194124773573 0.15649510506631248
0.842818334006393 0.15650330947216448
0.8344172555354288 0.15651151344793773
0.8260161770644645 0.15651971699369988
0.8176150985935001 0.1565279201095185
0.8092140201225358 0.15653612279546122
0.8008129416515716 0.1565443250515956
0.7924118631806073 0.15655252687798918
0.7840107847096429 0.15656072827470954
0.7756097062386786 0.15656892924182417
0.7672086277677144 0.15657712977940055
0.7588075492967501 0.15658532988750623
0.7504064708257857 0.15659352956620864
0.7420053923548214 0.15660172881557524
0.7336043138838572 0.15660992763567344
0.7252032354128929 0.1566181260265707
0.7168021569419285 0.15662632398833437
0.7084010784709642 0.15663452152103186
0.7 0.15664271862473053
0.7 0.15664271862473053
